Date,Open,High,Low,Close,Adj Close,Volume
2000-05-26,3.142857,3.209821,3.044643,3.084821,2.6841060000000003,45287200
2000-05-30,3.129464,3.147321,2.919643,3.127232,2.7210080000000003,178264800
2000-05-31,3.102679,3.258929,2.993304,3.0,2.610303,108376800
2000-06-01,2.919643,3.198661,2.870536,3.183036,2.769563,225960000
2000-06-02,3.348214,3.5625,3.178571,3.305804,2.876383,198212000
2000-06-05,3.332589,3.401786,3.203125,3.261161,2.837538,80917200
2000-06-06,3.2845980000000004,3.455357,3.225446,3.316964,2.886094,131370400
2000-06-07,3.34375,3.464286,3.272321,3.448661,3.000683,84254800
2000-06-08,3.486607,3.517857,3.325893,3.386161,2.946301,59631600
2000-06-09,3.455357,3.497768,3.370536,3.419643,2.975435,63089600
2000-06-12,3.441964,3.444196,3.245536,3.256696,2.833654,72584400
2000-06-13,3.256696,3.381696,3.149554,3.375,2.936591,87864000
2000-06-14,3.381696,3.4375,3.21875,3.229911,2.810349,69361600
2000-06-15,3.258929,3.334821,3.178571,3.299107,2.870556,62143200
2000-06-16,3.339286,3.348214,3.180804,3.256696,2.833654,75891200
2000-06-19,3.234375,3.495536,3.207589,3.450893,3.002625,98501200
2000-06-20,3.517857,3.712054,3.513393,3.616071,3.146347,125347600
2000-06-21,3.607143,4.066964,3.59375,3.973214,3.4570980000000002,122500000
2000-06-22,3.982143,4.116071,3.825893,3.839286,3.3405660000000004,116928000
2000-06-23,3.841518,3.901786,3.629464,3.691964,3.212381,51241400
2000-06-26,3.75,3.910714,3.723214,3.866071,3.363872,46338600
2000-06-27,3.841518,3.964286,3.6875,3.696429,3.216266,50867600
2000-06-28,3.808036,3.955357,3.678571,3.888393,3.3832940000000002,71607200
2000-06-29,3.790179,3.852679,3.647321,3.660714,3.185191,50915200
2000-06-30,3.772321,3.924107,3.691964,3.741071,3.2551099999999997,80774400
2000-07-03,3.723214,3.879464,3.723214,3.808036,3.313375,17707200
2000-07-05,3.803571,3.941964,3.625,3.6875,3.208497,66304000
2000-07-06,3.75,3.78125,3.544643,3.700893,3.22015,77386400
2000-07-07,3.756696,3.915179,3.723214,3.888393,3.3832940000000002,65900800
2000-07-10,3.863839,4.160714,3.839286,4.080357,3.550323,99449000
2000-07-11,4.071429,4.232143,3.959821,4.066964,3.538669,89474000
2000-07-12,4.151786,4.209821,4.026786,4.205357,3.659086,56358400
2000-07-13,4.178571,4.330357,3.910714,4.035714,3.511479,111414800
2000-07-14,4.080357,4.214286,4.0625,4.120536,3.585282,47569200
2000-07-17,4.160714,4.200893,4.080357,4.165179,3.6241260000000004,65000600
2000-07-18,4.178571,4.205357,4.0625,4.089286,3.558092,79601200
2000-07-19,3.941964,4.058036,3.696429,3.763393,3.2745319999999998,114468200
2000-07-20,3.928571,4.075893,3.866071,3.9375,3.426022,116393200
2000-07-21,3.8828129999999996,3.973214,3.78125,3.825893,3.3289129999999996,49058800
2000-07-24,3.754464,3.776786,3.392857,3.477679,3.025932,103042800
2000-07-25,3.59375,3.616071,3.504464,3.575893,3.1113880000000003,52901800
2000-07-26,3.560268,3.660714,3.517857,3.575893,3.1113880000000003,52617600
2000-07-27,3.571429,3.803571,3.5625,3.714286,3.2318029999999998,73746400
2000-07-28,3.734375,3.75,3.348214,3.450893,3.002625,59473400
2000-07-31,3.511161,3.6875,3.482143,3.629464,3.158,38824800
2000-08-01,3.59375,3.654018,3.517857,3.522321,3.064775,34321000
2000-08-02,3.5,3.566964,3.370536,3.375,2.936591,40588800
2000-08-03,3.254464,3.433036,3.160714,3.428571,2.983203,84974400
2000-08-04,3.533482,3.660714,3.308036,3.383929,2.944359,65780400
2000-08-07,3.419643,3.504464,3.370536,3.424107,2.979319,46837000
2000-08-08,3.424107,3.428571,3.308036,3.339286,2.905516,44168600
2000-08-09,3.4375,3.459821,3.375,3.392857,2.952128,94910200
2000-08-10,3.428571,3.459821,3.383929,3.397321,2.956012,62928600
2000-08-11,3.345982,3.428571,3.254464,3.40625,2.963781,59514000
2000-08-14,3.399554,3.40625,3.308036,3.361607,2.924938,39165000
2000-08-15,3.375,3.424107,3.321429,3.334821,2.901631,28550200
2000-08-16,3.348214,3.5,3.34375,3.464286,3.014278,35918400
2000-08-17,3.455357,3.745536,3.450893,3.674107,3.196843,67725000
2000-08-18,3.669643,3.700893,3.5625,3.571429,3.107503,47544000
2000-08-21,3.589286,3.683036,3.544643,3.607143,3.138578,33616800
2000-08-22,3.616071,3.772321,3.598214,3.691964,3.212381,69200600
2000-08-23,3.676339,3.910714,3.647321,3.879464,3.375525,59215800
2000-08-24,3.9051339999999994,4.044643,3.8125,4.007813,3.4872019999999995,77691600
2000-08-25,4.035714,4.107143,4.026786,4.058036,3.5309,83615000
2000-08-28,4.089286,4.214286,4.075893,4.147321,3.608589,89751200
2000-08-29,4.133929,4.245536,4.120536,4.227679,3.6785069999999997,66757600
2000-08-30,4.214286,4.285714,4.19308,4.25,3.6979290000000002,71348200
2000-08-31,4.212054,4.392857,4.209821,4.352679,3.78727,104899200
2000-09-01,4.379464,4.544643,4.366071,4.53125,3.9426449999999997,64218000
2000-09-05,4.475446,4.580357,4.446429,4.459821,3.880494,74660600
2000-09-06,4.383929,4.455357,4.125,4.174107,3.6318940000000004,88851000
2000-09-07,4.223214,4.46875,4.160714,4.428571,3.853305,54366200
2000-09-08,4.401786,4.401786,4.178571,4.205357,3.659086,48879600
2000-09-11,4.191964,4.3125,4.151786,4.174107,3.6318940000000004,46845400
2000-09-12,4.095982,4.290179,4.071429,4.125,3.5891660000000005,46999400
2000-09-13,4.053571,4.25,4.053571,4.142857,3.604704,76496000
2000-09-14,4.183036,4.258929,4.058036,4.061383999999999,3.533814,106638000
2000-09-15,4.125,4.15625,3.875,3.9453129999999996,3.4328199999999995,98628600
2000-09-18,3.946429,4.339286,3.933036,4.332589,3.769789,106134000
2000-09-19,4.267857,4.321429,4.183036,4.28125,3.7251199999999995,67877600
2000-09-20,4.243304,4.388393,4.183036,4.360491000000001,3.7940669999999996,56847000
2000-09-21,4.178571,4.258929,3.946429,4.049107,3.523132,127622600
2000-09-22,3.59375,3.745536,3.571429,3.727679,3.243457,181675200
2000-09-25,3.767857,3.964286,3.71875,3.821429,3.3250290000000002,108887800
2000-09-26,3.808036,3.910714,3.669643,3.674107,3.196843,72734200
2000-09-27,3.696429,3.767857,3.446429,3.495536,3.0414689999999998,100564800
2000-09-28,3.522321,3.84375,3.4375,3.821429,3.3250290000000002,244896400
2000-09-29,2.013393,2.071429,1.8125,1.839286,1.600364,1855410200
2000-10-02,1.90625,1.910714,1.6785709999999998,1.732143,1.507139,606197200
2000-10-03,1.78125,1.785714,1.5848209999999998,1.59375,1.386723,509530000
2000-10-04,1.598214,1.6964290000000002,1.5625,1.6875,1.4682950000000001,366506000
2000-10-05,1.6785709999999998,1.75,1.5714290000000002,1.575893,1.371186,218251600
2000-10-06,1.620536,1.638393,1.5,1.5848209999999998,1.378954,153164200
2000-10-09,1.6160709999999998,1.6339290000000002,1.5089290000000002,1.5535709999999998,1.351764,149391200
2000-10-10,1.544643,1.6026790000000002,1.464286,1.4910709999999998,1.297383,172775400
2000-10-11,1.4375,1.5,1.3660709999999998,1.401786,1.219695,299605600
2000-10-12,1.450893,1.486607,1.392857,1.4285709999999998,1.243002,297766000
2000-10-13,1.4464290000000002,1.580357,1.4285709999999998,1.575893,1.371186,311938200
2000-10-16,1.59375,1.660714,1.526786,1.535714,1.336227,205044000
2000-10-17,1.549107,1.566964,1.40625,1.4375,1.2507700000000002,150430000
2000-10-18,1.388393,1.504464,1.339286,1.4375,1.2507700000000002,208566400
2000-10-19,1.3683040000000002,1.4151790000000002,1.308036,1.3526790000000002,1.176967,376681200
2000-10-20,1.361607,1.455357,1.3526790000000002,1.392857,1.211926,197815800
2000-10-23,1.447545,1.46875,1.388393,1.455357,1.266308,137823000
2000-10-24,1.4776790000000002,1.4910709999999998,1.34375,1.348214,1.173082,201112800
2000-10-25,1.361607,1.370536,1.316964,1.3214290000000002,1.1497760000000001,165992400
2000-10-26,1.34375,1.348214,1.25,1.3214290000000002,1.1497760000000001,180462800
2000-10-27,1.348214,1.370536,1.276786,1.325893,1.153661,186125800
2000-10-30,1.3660709999999998,1.424107,1.339286,1.379464,1.200273,159797400
2000-10-31,1.410714,1.4464290000000002,1.375,1.3973209999999998,1.215811,221470200
2000-11-01,1.388393,1.4910709999999998,1.388393,1.464286,1.274076,143841600
2000-11-02,1.5089290000000002,1.6026790000000002,1.504464,1.59375,1.386723,147673400
2000-11-03,1.642857,1.642857,1.566964,1.589286,1.382839,128955400
2000-11-06,1.6026790000000002,1.6160709999999998,1.4910709999999998,1.53125,1.332342,98369600
2000-11-07,1.535714,1.558036,1.486607,1.5223209999999998,1.324573,75490800
2000-11-08,1.526786,1.53125,1.4151790000000002,1.433036,1.2468860000000002,105522200
2000-11-09,1.419643,1.464286,1.361607,1.441964,1.2546540000000002,119208600
2000-11-10,1.3828129999999998,1.419643,1.361607,1.361607,1.184736,105562800
2000-11-13,1.339286,1.4285709999999998,1.3035709999999998,1.3839290000000002,1.204157,107954000
2000-11-14,1.424107,1.464286,1.3973209999999998,1.4464290000000002,1.2585389999999999,102250400
2000-11-15,1.4308040000000002,1.441964,1.375,1.419643,1.235233,70589400
2000-11-16,1.392857,1.4151790000000002,1.348214,1.357143,1.180851,59843000
2000-11-17,1.370536,1.375,1.3035709999999998,1.3214290000000002,1.1497760000000001,111545000
2000-11-20,1.328125,1.392857,1.3035709999999998,1.3526790000000002,1.176967,102016600
2000-11-21,1.370536,1.392857,1.339286,1.34375,1.169198,75488000
2000-11-22,1.34375,1.3660709999999998,1.3125,1.3214290000000002,1.1497760000000001,70133000
2000-11-24,1.347098,1.392857,1.34375,1.379464,1.200273,40233200
2000-11-27,1.419643,1.424107,1.3214290000000002,1.3348209999999998,1.161429,64698200
2000-11-28,1.3348209999999998,1.357143,1.28125,1.2879459999999998,1.120643,67281200
2000-11-29,1.292411,1.308036,1.232143,1.254464,1.0915110000000001,123037600
2000-11-30,1.191964,1.214286,1.151786,1.1785709999999998,1.025476,202399400
2000-12-01,1.214286,1.25,1.200893,1.21875,1.0604360000000002,96426400
2000-12-04,1.2276790000000002,1.2276790000000002,1.174107,1.191964,1.0371290000000002,92880200
2000-12-05,1.2098209999999998,1.245536,1.169643,1.214286,1.056551,153494600
2000-12-06,1.044643,1.0714290000000002,1.0,1.0223209999999998,0.889523,343616000
2000-12-07,1.03125,1.0625,1.0,1.0223209999999998,0.889523,102229400
2000-12-08,1.058036,1.09375,1.03125,1.075893,0.936135,108906000
2000-12-11,1.0848209999999998,1.098214,1.0625,1.0848209999999998,0.9439040000000001,83127800
2000-12-12,1.089286,1.142857,1.0714290000000002,1.098214,0.955557,96565000
2000-12-13,1.111607,1.111607,1.0625,1.0714290000000002,0.932251,86221800
2000-12-14,1.073661,1.089286,1.03125,1.03125,0.897291,65829400
2000-12-15,1.0401790000000002,1.049107,1.0,1.004464,0.873985,128486400
2000-12-18,1.0401790000000002,1.044643,0.9955360000000001,1.017857,0.885639,81452000
2000-12-19,1.026786,1.089286,1.0,1.0,0.870101,93501800
2000-12-20,0.984375,1.044643,0.9732139999999999,1.026786,0.893407,141332800
2000-12-21,1.017857,1.0714290000000002,0.9910709999999999,1.004464,0.873985,91711200
2000-12-22,1.0089290000000002,1.0714290000000002,1.0089290000000002,1.0714290000000002,0.932251,79513000
2000-12-26,1.0625,1.0714290000000002,1.017857,1.049107,0.9128290000000001,54203800
2000-12-27,1.0245540000000002,1.058036,1.013393,1.058036,0.9205979999999999,81366600
2000-12-28,1.026786,1.066964,1.0223209999999998,1.058036,0.9205979999999999,76294400
2000-12-29,1.049107,1.0714290000000002,1.035714,1.0625,0.924482,157584000
2001-01-02,1.0625,1.089286,1.0401790000000002,1.0625,0.924482,113078000
2001-01-03,1.035714,1.191964,1.03125,1.169643,1.017707,204268400
2001-01-04,1.295759,1.3214290000000002,1.200893,1.21875,1.0604360000000002,184849000
2001-01-05,1.2098209999999998,1.2410709999999998,1.1473209999999998,1.169643,1.017707,103089000
2001-01-08,1.2098209999999998,1.21317,1.138393,1.183036,1.029361,93424800
2001-01-09,1.200893,1.260045,1.183036,1.2276790000000002,1.0682040000000002,147232400
2001-01-10,1.191964,1.214286,1.1473209999999998,1.183036,1.029361,145195400
2001-01-11,1.160714,1.3214290000000002,1.160714,1.285714,1.118701,200933600
2001-01-12,1.276786,1.285714,1.21875,1.2276790000000002,1.0682040000000002,105844200
2001-01-16,1.245536,1.3035709999999998,1.214286,1.223214,1.0643200000000002,76529600
2001-01-17,1.254464,1.254464,1.1785709999999998,1.200893,1.0448979999999999,210218400
2001-01-18,1.2723209999999998,1.339286,1.2589290000000002,1.3348209999999998,1.161429,306752600
2001-01-19,1.388393,1.3973209999999998,1.3348209999999998,1.392857,1.211926,194166000
2001-01-22,1.361607,1.401786,1.316964,1.375,1.196389,129831800
2001-01-23,1.379464,1.495536,1.361607,1.464286,1.274076,219882600
2001-01-24,1.473214,1.4776790000000002,1.3973209999999998,1.464286,1.274076,179272800
2001-01-25,1.46875,1.46875,1.410714,1.424107,1.239117,122427200
2001-01-26,1.392857,1.4151790000000002,1.361607,1.3973209999999998,1.215811,120705200
2001-01-29,1.3973209999999998,1.5535709999999998,1.3973209999999998,1.549107,1.34788,213882200
2001-01-30,1.5401790000000002,1.5714290000000002,1.4910709999999998,1.5535709999999998,1.351764,173105800
2001-01-31,1.535714,1.607143,1.53125,1.544643,1.343995,182676200
2001-02-01,1.4776790000000002,1.535714,1.464286,1.5089290000000002,1.31292,92423800
2001-02-02,1.5089290000000002,1.566964,1.464286,1.473214,1.2818450000000001,106835400
2001-02-05,1.464286,1.46875,1.410714,1.441964,1.2546540000000002,71528800
2001-02-06,1.439732,1.527902,1.4285709999999998,1.5089290000000002,1.31292,115677800
2001-02-07,1.4754459999999998,1.4910709999999998,1.4151790000000002,1.482143,1.289614,98471800
2001-02-08,1.46875,1.504464,1.441964,1.482143,1.289614,151032000
2001-02-09,1.464286,1.486607,1.3348209999999998,1.3660709999999998,1.18862,147520800
2001-02-12,1.361607,1.4285709999999998,1.34375,1.40625,1.2235790000000002,68530000
2001-02-13,1.424107,1.4598209999999998,1.357143,1.3660709999999998,1.18862,59267600
2001-02-14,1.370536,1.401786,1.3214290000000002,1.392857,1.211926,77280000
2001-02-15,1.40625,1.46875,1.40625,1.433036,1.2468860000000002,77854000
2001-02-16,1.357143,1.392857,1.339286,1.357143,1.180851,65977800
2001-02-20,1.370536,1.388393,1.299107,1.308036,1.138123,78723400
2001-02-21,1.3035709999999998,1.424107,1.3035709999999998,1.348214,1.173082,97564600
2001-02-22,1.361607,1.3839290000000002,1.285714,1.34375,1.169198,107990400
2001-02-23,1.330357,1.348214,1.3035709999999998,1.34375,1.169198,73466400
2001-02-26,1.361607,1.40625,1.325893,1.392857,1.211926,51609600
2001-02-27,1.377232,1.388393,1.3348209999999998,1.3839290000000002,1.204157,87129000
2001-02-28,1.3839290000000002,1.388393,1.294643,1.3035709999999998,1.134239,127058400
2001-03-01,1.2723209999999998,1.339286,1.2276790000000002,1.339286,1.165314,82615400
2001-03-02,1.308036,1.4598209999999998,1.3035709999999998,1.375,1.196389,101550400
2001-03-05,1.3839290000000002,1.464286,1.375,1.455357,1.266308,81043200
2001-03-06,1.479911,1.575893,1.4776790000000002,1.535714,1.336227,182950600
2001-03-07,1.5223209999999998,1.544643,1.482143,1.517857,1.320689,104885200
2001-03-08,1.4776790000000002,1.5089290000000002,1.4598209999999998,1.486607,1.293498,51214800
2001-03-09,1.473214,1.4776790000000002,1.4285709999999998,1.4464290000000002,1.2585389999999999,74783800
2001-03-12,1.40625,1.419643,1.294643,1.330357,1.157545,97755000
2001-03-13,1.348214,1.3973209999999998,1.299107,1.3973209999999998,1.215811,110832400
2001-03-14,1.3214290000000002,1.464286,1.316964,1.4598209999999998,1.270192,119443800
2001-03-15,1.4910709999999998,1.526786,1.40625,1.40625,1.2235790000000002,132329400
2001-03-16,1.357143,1.450893,1.348214,1.401786,1.219695,117579000
2001-03-19,1.410714,1.473214,1.392857,1.46875,1.2779610000000001,89002200
2001-03-20,1.479911,1.495536,1.40625,1.40625,1.2235790000000002,124801600
2001-03-21,1.4129459999999998,1.4910709999999998,1.3839290000000002,1.4375,1.2507700000000002,92843800
2001-03-22,1.455357,1.5535709999999998,1.441964,1.544643,1.343995,180825400
2001-03-23,1.575893,1.683036,1.5714290000000002,1.642857,1.429451,236222000
2001-03-26,1.6521430000000001,1.6964290000000002,1.5092860000000001,1.555714,1.3536290000000002,183612800
2001-03-27,1.567143,1.6464290000000001,1.564286,1.6335709999999999,1.4213719999999999,135955400
2001-03-28,1.577143,1.607143,1.535714,1.5835709999999998,1.377867,146165600
2001-03-29,1.555,1.675,1.535714,1.609286,1.400241,153266400
2001-03-30,1.610714,1.622857,1.524286,1.576429,1.371652,100087400
2001-04-02,1.577857,1.618571,1.528571,1.542143,1.34182,85227800
2001-04-03,1.525714,1.528571,1.437857,1.445714,1.257917,92171800
2001-04-04,1.411429,1.4464290000000002,1.339286,1.392857,1.211926,171371200
2001-04-05,1.471429,1.607143,1.4285709999999998,1.4907139999999999,1.297072,111690600
2001-04-06,1.485714,1.5028569999999999,1.421429,1.4707139999999999,1.27967,81222400
2001-04-09,1.477857,1.524286,1.432857,1.467143,1.276562,66645600
2001-04-10,1.4928569999999999,1.621429,1.484286,1.574286,1.369788,114343600
2001-04-11,1.641429,1.642857,1.52,1.557143,1.354871,83524000
2001-04-12,1.53,1.6442860000000001,1.510714,1.601429,1.393404,74733400
2001-04-16,1.577857,1.6,1.49,1.5314290000000002,1.332497,71306200
2001-04-17,1.514286,1.515,1.4,1.457143,1.2678610000000001,171299800
2001-04-18,1.540714,1.72,1.505714,1.6278569999999999,1.4164,275210600
2001-04-19,1.825,1.839286,1.685714,1.837143,1.5985,468417600
2001-04-20,1.780714,1.830714,1.7571430000000001,1.788571,1.556238,173350800
2001-04-23,1.7385709999999999,1.785714,1.714286,1.732143,1.507139,135381400
2001-04-24,1.737857,1.767857,1.679286,1.716429,1.493466,94284400
2001-04-25,1.729286,1.775714,1.683571,1.765714,1.53635,82695200
2001-04-26,1.797857,1.864286,1.762857,1.763571,1.534485,199924200
2001-04-27,1.8,1.8778569999999999,1.767857,1.871429,1.628332,113253000
2001-04-30,1.907143,1.937143,1.776429,1.820714,1.5842049999999999,123694200
2001-05-01,1.815,1.892857,1.8,1.852143,1.611551,106813000
2001-05-02,1.881429,1.907143,1.84,1.899286,1.65257,92131200
2001-05-03,1.855,1.875,1.766429,1.782857,1.551266,75385800
2001-05-04,1.731429,1.846429,1.711429,1.839286,1.600364,70263200
2001-05-07,1.83,1.84,1.774286,1.782857,1.551266,69137600
2001-05-08,1.810714,1.817857,1.7107139999999998,1.755,1.5270270000000001,78859200
2001-05-09,1.724286,1.753571,1.690714,1.712857,1.490359,81222400
2001-05-10,1.729286,1.75,1.639286,1.642857,1.429451,72244200
2001-05-11,1.643571,1.677857,1.6257139999999999,1.6321430000000001,1.42013,50761200
2001-05-14,1.635,1.691429,1.625,1.663571,1.447475,77305200
2001-05-15,1.669286,1.8214290000000002,1.645714,1.655714,1.440639,59256400
2001-05-16,1.661429,1.75,1.6321430000000001,1.721429,1.497817,80582600
2001-05-17,1.7307139999999999,1.737857,1.660714,1.682143,1.463634,83029800
2001-05-18,1.6685709999999998,1.6885709999999998,1.651429,1.680714,1.462391,39762800
2001-05-21,1.687857,1.707857,1.6464290000000001,1.682857,1.464256,115249400
2001-05-22,1.714286,1.723571,1.671429,1.6785709999999998,1.4605270000000001,103229000
2001-05-23,1.6964290000000002,1.6964290000000002,1.632857,1.659286,1.443746,70260400
2001-05-24,1.663571,1.6642860000000002,1.6157139999999999,1.657143,1.4418819999999999,67939200
2001-05-25,1.657143,1.663571,1.607143,1.6257139999999999,1.414536,39685800
2001-05-29,1.594286,1.607143,1.486429,1.533571,1.334362,128997400
2001-05-30,1.4828569999999999,1.4828569999999999,1.378571,1.412857,1.229328,194269600
2001-05-31,1.4142860000000002,1.445714,1.3921430000000001,1.425,1.239894,110723200
